"","Kod","Nazwa","rok","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_80_m2_zl"
"17576",1005000,"Powiat łowicki",2016,0
"17577",1006000,"Powiat łódzki wschodni",2016,0
"17578",1007000,"Powiat opoczyński",2016,0
"17579",1008000,"Powiat pabianicki",2016,3881
"17580",1009000,"Powiat pajęczański",2016,0
"17581",1010000,"Powiat piotrkowski",2016,0
"17582",1011000,"Powiat poddębicki",2016,0
"17583",1012000,"Powiat radomszczański",2016,0
"17584",1013000,"Powiat rawski",2016,0
"17585",1014000,"Powiat sieradzki",2016,0
"17586",1015000,"Powiat skierniewicki",2016,0
"17587",1016000,"Powiat tomaszowski",2016,3781
"17588",1017000,"Powiat wieluński",2016,0
"17589",1018000,"Powiat wieruszowski",2016,0
"17590",1019000,"Powiat zduńskowolski",2016,0
"17591",1020000,"Powiat zgierski",2016,3672
"17592",1021000,"Powiat brzeziński",2016,0
"17593",1061000,"Powiat m.Łódź",2016,4216
"17594",1062000,"Powiat m.Piotrków Trybunalski",2016,4033
"17595",1063000,"Powiat m.Skierniewice",2016,0
"17596",1201000,"Powiat bocheński",2016,0
"17597",1202000,"Powiat brzeski",2016,0
"17598",1203000,"Powiat chrzanowski",2016,0
"17599",1204000,"Powiat dąbrowski",2016,0
"17600",1205000,"Powiat gorlicki",2016,0
"17601",1206000,"Powiat krakowski",2016,4379
"17602",1207000,"Powiat limanowski",2016,0
"17603",1208000,"Powiat miechowski",2016,0
"17604",1209000,"Powiat myślenicki",2016,4544
"17605",1210000,"Powiat nowosądecki",2016,0
"17606",1211000,"Powiat nowotarski",2016,4327
"17607",1212000,"Powiat olkuski",2016,0
"17608",1213000,"Powiat oświęcimski",2016,0
"17609",1214000,"Powiat proszowicki",2016,0
"17610",1215000,"Powiat suski",2016,0
"17611",1216000,"Powiat tarnowski",2016,0
"17612",1217000,"Powiat tatrzański",2016,9272
"17613",1218000,"Powiat wadowicki",2016,0
"17614",1219000,"Powiat wielicki",2016,4157
"17615",1261000,"Powiat m.Kraków",2016,6353
"17616",1262000,"Powiat m.Nowy Sącz",2016,0
"17617",1263000,"Powiat m.Tarnów",2016,2867
"17618",1401000,"Powiat białobrzeski",2016,0
"17619",1402000,"Powiat ciechanowski",2016,0
"17620",1403000,"Powiat garwoliński",2016,0
"17621",1404000,"Powiat gostyniński",2016,0
"17622",1405000,"Powiat grodziski",2016,3320
"17623",1406000,"Powiat grójecki",2016,0
"17624",1407000,"Powiat kozienicki",2016,0
"17625",1408000,"Powiat legionowski",2016,3946
"17626",1409000,"Powiat lipski",2016,0
"17627",1410000,"Powiat łosicki",2016,0
"17628",1411000,"Powiat makowski",2016,0
"17629",1412000,"Powiat miński",2016,3163
"17630",1413000,"Powiat mławski",2016,2716
"17631",1414000,"Powiat nowodworski",2016,3509
"17632",1415000,"Powiat ostrołęcki",2016,0
"17633",1416000,"Powiat ostrowski",2016,0
"17634",1417000,"Powiat otwocki",2016,3620
"17635",1418000,"Powiat piaseczyński",2016,4187
"17636",1419000,"Powiat płocki",2016,0
"17637",1420000,"Powiat płoński",2016,0
"17638",1421000,"Powiat pruszkowski",2016,4254
"17639",1422000,"Powiat przasnyski",2016,0
"17640",1423000,"Powiat przysuski",2016,0
"17641",1424000,"Powiat pułtuski",2016,0
"17642",1425000,"Powiat radomski",2016,0
"17643",1426000,"Powiat siedlecki",2016,0
"17644",1427000,"Powiat sierpecki",2016,0
"17645",1428000,"Powiat sochaczewski",2016,0
"17646",1429000,"Powiat sokołowski",2016,0
"17647",1430000,"Powiat szydłowiecki",2016,0
"17648",1432000,"Powiat warszawski zachodni",2016,4749
"17649",1433000,"Powiat węgrowski",2016,0
"17650",1434000,"Powiat wołomiński",2016,3362
"17651",1435000,"Powiat wyszkowski",2016,0
"17652",1436000,"Powiat zwoleński",2016,0
"17653",1437000,"Powiat żuromiński",2016,0
"17654",1438000,"Powiat żyrardowski",2016,5679
"17655",1461000,"Powiat m.Ostrołęka",2016,0
"17656",1462000,"Powiat m.Płock",2016,4377
"17657",1463000,"Powiat m.Radom",2016,4493
"17658",1464000,"Powiat m.Siedlce",2016,4069
"17659",1465000,"Powiat m. st. Warszawa",2016,7757
"17660",1601000,"Powiat brzeski",2016,0
"17661",1602000,"Powiat głubczycki",2016,0
"17662",1603000,"Powiat kędzierzyńsko-kozielski",2016,0
"17663",1604000,"Powiat kluczborski",2016,0
"17664",1605000,"Powiat krapkowicki",2016,0
"17665",1606000,"Powiat namysłowski",2016,0
"17666",1607000,"Powiat nyski",2016,0
"17667",1608000,"Powiat oleski",2016,0
"17668",1609000,"Powiat opolski",2016,0
"17669",1610000,"Powiat prudnicki",2016,0
"17670",1611000,"Powiat strzelecki",2016,0
"17671",1661000,"Powiat m.Opole",2016,4227
"17672",1801000,"Powiat bieszczadzki",2016,0
"17673",1802000,"Powiat brzozowski",2016,0
"17674",1803000,"Powiat dębicki",2016,0
"17675",1804000,"Powiat jarosławski",2016,0
"17676",1805000,"Powiat jasielski",2016,0
"17677",1806000,"Powiat kolbuszowski",2016,0
"17678",1807000,"Powiat krośnieński",2016,0
"17679",1808000,"Powiat leżajski",2016,0
"17680",1809000,"Powiat lubaczowski",2016,0
"17681",1810000,"Powiat łańcucki",2016,0
"17682",1811000,"Powiat mielecki",2016,0
"17683",1812000,"Powiat niżański",2016,0
"17684",1813000,"Powiat przemyski",2016,0
"17685",1814000,"Powiat przeworski",2016,0
"17686",1815000,"Powiat ropczycko-sędziszowski",2016,0
"17687",1816000,"Powiat rzeszowski",2016,3253
"17688",1817000,"Powiat sanocki",2016,0
"17689",1818000,"Powiat stalowowolski",2016,0
"17690",1819000,"Powiat strzyżowski",2016,0
"17691",1820000,"Powiat tarnobrzeski",2016,0
"17692",1821000,"Powiat leski",2016,0
"17693",1861000,"Powiat m.Krosno",2016,0
"17694",1862000,"Powiat m.Przemyśl",2016,3545
"17695",1863000,"Powiat m.Rzeszów",2016,4216
"17696",1864000,"Powiat m.Tarnobrzeg",2016,0
"17697",2001000,"Powiat augustowski",2016,0
"17698",2002000,"Powiat białostocki",2016,3351
"17699",2003000,"Powiat bielski",2016,0
"17700",2004000,"Powiat grajewski",2016,0
"17701",2005000,"Powiat hajnowski",2016,0
"17702",2006000,"Powiat kolneński",2016,0
"17703",2007000,"Powiat łomżyński",2016,0
"17704",2008000,"Powiat moniecki",2016,0
"17705",2009000,"Powiat sejneński",2016,0
"17706",2010000,"Powiat siemiatycki",2016,0
"17707",2011000,"Powiat sokólski",2016,0
"17708",2012000,"Powiat suwalski",2016,0
"17709",2013000,"Powiat wysokomazowiecki",2016,0
"17710",2014000,"Powiat zambrowski",2016,0
"17711",2061000,"Powiat m.Białystok",2016,4299
"17712",2062000,"Powiat m.Łomża",2016,3010
"17713",2063000,"Powiat m.Suwałki",2016,0
"17714",2201000,"Powiat bytowski",2016,0
"17715",2202000,"Powiat chojnicki",2016,0
"17716",2203000,"Powiat człuchowski",2016,0
"17717",2204000,"Powiat gdański",2016,4178
"17718",2205000,"Powiat kartuski",2016,3326
"17719",2206000,"Powiat kościerski",2016,0
"17720",2207000,"Powiat kwidzyński",2016,0
"17721",2208000,"Powiat lęborski",2016,3117
"17722",2209000,"Powiat malborski",2016,0
"17723",2210000,"Powiat nowodworski",2016,0
"17724",2211000,"Powiat pucki",2016,4590
"17725",2212000,"Powiat słupski",2016,6515
"17726",2213000,"Powiat starogardzki",2016,0
"17727",2214000,"Powiat tczewski",2016,3940
"17728",2215000,"Powiat wejherowski",2016,3020
"17729",2216000,"Powiat sztumski",2016,0
"17730",2261000,"Powiat m.Gdańsk",2016,6238
"17731",2262000,"Powiat m.Gdynia",2016,6165
"17732",2263000,"Powiat m.Słupsk",2016,3637
"17733",2264000,"Powiat m.Sopot",2016,8797
"17734",2401000,"Powiat będziński",2016,0
"17735",2402000,"Powiat bielski",2016,2455
"17736",2403000,"Powiat cieszyński",2016,3086
"17737",2404000,"Powiat częstochowski",2016,0
"17738",2405000,"Powiat gliwicki",2016,0
"17739",2406000,"Powiat kłobucki",2016,0
"17740",2407000,"Powiat lubliniecki",2016,2557
"17741",2408000,"Powiat mikołowski",2016,0
"17742",2409000,"Powiat myszkowski",2016,0
"17743",2410000,"Powiat pszczyński",2016,3123
"17744",2411000,"Powiat raciborski",2016,0
"17745",2412000,"Powiat rybnicki",2016,0
"17746",2413000,"Powiat tarnogórski",2016,3182
"17747",2414000,"Powiat bieruńsko-lędziński",2016,2744
"17748",2415000,"Powiat wodzisławski",2016,0
"17749",2416000,"Powiat zawierciański",2016,0
"17750",2417000,"Powiat żywiecki",2016,0
"17751",2461000,"Powiat m.Bielsko-Biała",2016,3243
"17752",2462000,"Powiat m.Bytom",2016,0
"17753",2463000,"Powiat m.Chorzów",2016,0
"17754",2464000,"Powiat m.Częstochowa",2016,4575
"17755",2465000,"Powiat m.Dąbrowa Górnicza",2016,3179
"17756",2466000,"Powiat m.Gliwice",2016,4708
"17757",2467000,"Powiat m.Jastrzębie-Zdrój",2016,0
"17758",2468000,"Powiat m.Jaworzno",2016,3483
"17759",2469000,"Powiat m.Katowice",2016,4701
"17760",2470000,"Powiat m.Mysłowice",2016,3134
"17761",2471000,"Powiat m.Piekary Śląskie",2016,0
"17762",2472000,"Powiat m.Ruda Śląska",2016,0
"17763",2473000,"Powiat m.Rybnik",2016,0
"17764",2474000,"Powiat m.Siemianowice Śląskie",2016,2634
"17765",2475000,"Powiat m.Sosnowiec",2016,0
"17766",2476000,"Powiat m.Świętochłowice",2016,3616
"17767",2477000,"Powiat m.Tychy",2016,4342
"17768",2478000,"Powiat m.Zabrze",2016,0
"17769",2479000,"Powiat m.Żory",2016,2430
"17770",2601000,"Powiat buski",2016,0
"17771",2602000,"Powiat jędrzejowski",2016,0
"17772",2603000,"Powiat kazimierski",2016,0
"17773",2604000,"Powiat kielecki",2016,0
"17774",2605000,"Powiat konecki",2016,2324
"17775",2606000,"Powiat opatowski",2016,0
"17776",2607000,"Powiat ostrowiecki",2016,3334
"17777",2608000,"Powiat pińczowski",2016,0
"17778",2609000,"Powiat sandomierski",2016,0
"17779",2610000,"Powiat skarżyski",2016,0
"17780",2611000,"Powiat starachowicki",2016,0
"17781",2612000,"Powiat staszowski",2016,0
"17782",2613000,"Powiat włoszczowski",2016,0
"17783",2661000,"Powiat m.Kielce",2016,4811
"17784",2801000,"Powiat bartoszycki",2016,0
"17785",2802000,"Powiat braniewski",2016,0
"17786",2803000,"Powiat działdowski",2016,0
"17787",2804000,"Powiat elbląski",2016,0
"17788",2805000,"Powiat ełcki",2016,3321
"17789",2806000,"Powiat giżycki",2016,0
"17790",2807000,"Powiat iławski",2016,0
"17791",2808000,"Powiat kętrzyński",2016,0
"17792",2809000,"Powiat lidzbarski",2016,0
"17793",2810000,"Powiat mrągowski",2016,0
"17794",2811000,"Powiat nidzicki",2016,0
"17795",2812000,"Powiat nowomiejski",2016,0
"17796",2813000,"Powiat olecki",2016,0
"17797",2814000,"Powiat olsztyński",2016,2799
"17798",2815000,"Powiat ostródzki",2016,0
"17799",2816000,"Powiat piski",2016,0
"17800",2817000,"Powiat szczycieński",2016,0
"17801",2818000,"Powiat gołdapski",2016,0
"17802",2819000,"Powiat węgorzewski",2016,0
"17803",2861000,"Powiat m.Elbląg",2016,4999
"17804",2862000,"Powiat m.Olsztyn",2016,4853
"17805",3001000,"Powiat chodzieski",2016,0
"17806",3002000,"Powiat czarnkowsko-trzcianecki",2016,0
"17807",3003000,"Powiat gnieźnieński",2016,0
"17808",3004000,"Powiat gostyński",2016,2233
"17809",3005000,"Powiat grodziski",2016,0
"17810",3006000,"Powiat jarociński",2016,0
"17811",3007000,"Powiat kaliski",2016,0
"17812",3008000,"Powiat kępiński",2016,0
"17813",3009000,"Powiat kolski",2016,0
"17814",3010000,"Powiat koniński",2016,0
"17815",3011000,"Powiat kościański",2016,0
"17816",3012000,"Powiat krotoszyński",2016,0
"17817",3013000,"Powiat leszczyński",2016,0
"17818",3014000,"Powiat międzychodzki",2016,0
"17819",3015000,"Powiat nowotomyski",2016,0
"17820",3016000,"Powiat obornicki",2016,3816
"17821",3017000,"Powiat ostrowski",2016,0
"17822",3018000,"Powiat ostrzeszowski",2016,0
"17823",3019000,"Powiat pilski",2016,3811
"17824",3020000,"Powiat pleszewski",2016,0
"17825",3021000,"Powiat poznański",2016,3642
"17826",3022000,"Powiat rawicki",2016,0
"17827",3023000,"Powiat słupecki",2016,0
"17828",3024000,"Powiat szamotulski",2016,2526
"17829",3025000,"Powiat średzki",2016,2799
"17830",3026000,"Powiat śremski",2016,3048
"17831",3027000,"Powiat turecki",2016,0
"17832",3028000,"Powiat wągrowiecki",2016,0
"17833",3029000,"Powiat wolsztyński",2016,0
"17834",3030000,"Powiat wrzesiński",2016,3396
"17835",3031000,"Powiat złotowski",2016,0
"17836",3061000,"Powiat m.Kalisz",2016,3493
"17837",3062000,"Powiat m.Konin",2016,2904
"17838",3063000,"Powiat m.Leszno",2016,2684
"17839",3064000,"Powiat m.Poznań",2016,6128
"17840",3201000,"Powiat białogardzki",2016,0
"17841",3202000,"Powiat choszczeński",2016,0
"17842",3203000,"Powiat drawski",2016,0
"17843",3204000,"Powiat goleniowski",2016,0
"17844",3205000,"Powiat gryficki",2016,0
"17845",3206000,"Powiat gryfiński",2016,0
"17846",3207000,"Powiat kamieński",2016,8184
"17847",3208000,"Powiat kołobrzeski",2016,7178
"17848",3209000,"Powiat koszaliński",2016,12164
"17849",3210000,"Powiat myśliborski",2016,0
"17850",3211000,"Powiat policki",2016,4633
"17851",3212000,"Powiat pyrzycki",2016,0
"17852",3213000,"Powiat sławieński",2016,0
"17853",3214000,"Powiat stargardzki",2016,0
"17854",3215000,"Powiat szczecinecki",2016,0
"17855",3216000,"Powiat świdwiński",2016,0
"17856",3217000,"Powiat wałecki",2016,0
"17857",3218000,"Powiat łobeski",2016,0
"17858",3261000,"Powiat m.Koszalin",2016,0
"17859",3262000,"Powiat m.Szczecin",2016,4538
"17860",3263000,"Powiat m.Świnoujście",2016,0
"17861",201000,"Powiat bolesławiecki",2017,0
"17862",202000,"Powiat dzierżoniowski",2017,0
"17863",203000,"Powiat głogowski",2017,4286
"17864",204000,"Powiat górowski",2017,0
"17865",205000,"Powiat jaworski",2017,0
"17866",206000,"Powiat jeleniogórski",2017,0
"17867",207000,"Powiat kamiennogórski",2017,0
"17868",208000,"Powiat kłodzki",2017,2519
"17869",209000,"Powiat legnicki",2017,0
"17870",210000,"Powiat lubański",2017,0
"17871",211000,"Powiat lubiński",2017,3918
"17872",212000,"Powiat lwówecki",2017,0
"17873",213000,"Powiat milicki",2017,0
"17874",214000,"Powiat oleśnicki",2017,3898
"17875",215000,"Powiat oławski",2017,3467
"17876",216000,"Powiat polkowicki",2017,4378
"17877",217000,"Powiat strzeliński",2017,0
"17878",218000,"Powiat średzki",2017,0
"17879",219000,"Powiat świdnicki",2017,3335
"17880",220000,"Powiat trzebnicki",2017,0
"17881",221000,"Powiat wałbrzyski",2017,3259
"17882",222000,"Powiat wołowski",2017,2979
"17883",223000,"Powiat wrocławski",2017,3570
"17884",224000,"Powiat ząbkowicki",2017,0
"17885",225000,"Powiat zgorzelecki",2017,0
"17886",226000,"Powiat złotoryjski",2017,0
"17887",261000,"Powiat m.Jelenia Góra",2017,3339
"17888",262000,"Powiat m.Legnica",2017,3532
"17889",264000,"Powiat m.Wrocław",2017,5327
"17890",265000,"Powiat m.Wałbrzych od 2013",2017,0
"17891",401000,"Powiat aleksandrowski",2017,0
"17892",402000,"Powiat brodnicki",2017,0
"17893",403000,"Powiat bydgoski",2017,4395
"17894",404000,"Powiat chełmiński",2017,0
"17895",405000,"Powiat golubsko-dobrzyński",2017,0
"17896",406000,"Powiat grudziądzki",2017,0
"17897",407000,"Powiat inowrocławski",2017,4600
"17898",408000,"Powiat lipnowski",2017,0
"17899",409000,"Powiat mogileński",2017,0
"17900",410000,"Powiat nakielski",2017,0
"17901",411000,"Powiat radziejowski",2017,0
"17902",412000,"Powiat rypiński",2017,0
"17903",413000,"Powiat sępoleński",2017,0
"17904",414000,"Powiat świecki",2017,3008
"17905",415000,"Powiat toruński",2017,2737
"17906",416000,"Powiat tucholski",2017,0
"17907",417000,"Powiat wąbrzeski",2017,0
"17908",418000,"Powiat włocławski",2017,0
"17909",419000,"Powiat żniński",2017,0
"17910",461000,"Powiat m.Bydgoszcz",2017,4834
"17911",462000,"Powiat m.Grudziądz",2017,2859
"17912",463000,"Powiat m.Toruń",2017,4678
"17913",464000,"Powiat m.Włocławek",2017,3208
"17914",601000,"Powiat bialski",2017,0
"17915",602000,"Powiat biłgorajski",2017,3218
"17916",603000,"Powiat chełmski",2017,0
"17917",604000,"Powiat hrubieszowski",2017,0
"17918",605000,"Powiat janowski",2017,0
"17919",606000,"Powiat krasnostawski",2017,0
"17920",607000,"Powiat kraśnicki",2017,0
"17921",608000,"Powiat lubartowski",2017,0
"17922",609000,"Powiat lubelski",2017,0
"17923",610000,"Powiat łęczyński",2017,0
"17924",611000,"Powiat łukowski",2017,0
"17925",612000,"Powiat opolski",2017,0
"17926",613000,"Powiat parczewski",2017,0
"17927",614000,"Powiat puławski",2017,4608
"17928",615000,"Powiat radzyński",2017,0
"17929",616000,"Powiat rycki",2017,0
"17930",617000,"Powiat świdnicki",2017,0
"17931",618000,"Powiat tomaszowski",2017,0
"17932",619000,"Powiat włodawski",2017,0
"17933",620000,"Powiat zamojski",2017,0
"17934",661000,"Powiat m.Biała Podlaska",2017,3151
"17935",662000,"Powiat m.Chełm",2017,0
"17936",663000,"Powiat m.Lublin",2017,5357
"17937",664000,"Powiat m.Zamość",2017,3550
"17938",801000,"Powiat gorzowski",2017,0
"17939",802000,"Powiat krośnieński",2017,0
"17940",803000,"Powiat międzyrzecki",2017,0
"17941",804000,"Powiat nowosolski",2017,0
"17942",805000,"Powiat słubicki",2017,3598
"17943",806000,"Powiat strzelecko-drezdenecki",2017,2380
"17944",807000,"Powiat sulęciński",2017,0
"17945",808000,"Powiat świebodziński",2017,0
"17946",809000,"Powiat zielonogórski",2017,0
"17947",810000,"Powiat żagański",2017,0
"17948",811000,"Powiat żarski",2017,0
"17949",812000,"Powiat wschowski",2017,0
"17950",861000,"Powiat m.Gorzów Wielkopolski",2017,3078
"17951",862000,"Powiat m.Zielona Góra",2017,3355
"17952",1001000,"Powiat bełchatowski",2017,0
"17953",1002000,"Powiat kutnowski",2017,0
"17954",1003000,"Powiat łaski",2017,0
"17955",1004000,"Powiat łęczycki",2017,0
"17956",1005000,"Powiat łowicki",2017,0
"17957",1006000,"Powiat łódzki wschodni",2017,0
"17958",1007000,"Powiat opoczyński",2017,0
"17959",1008000,"Powiat pabianicki",2017,3251
"17960",1009000,"Powiat pajęczański",2017,0
"17961",1010000,"Powiat piotrkowski",2017,0
"17962",1011000,"Powiat poddębicki",2017,0
"17963",1012000,"Powiat radomszczański",2017,0
"17964",1013000,"Powiat rawski",2017,0
"17965",1014000,"Powiat sieradzki",2017,2874
"17966",1015000,"Powiat skierniewicki",2017,0
"17967",1016000,"Powiat tomaszowski",2017,3753
"17968",1017000,"Powiat wieluński",2017,0
"17969",1018000,"Powiat wieruszowski",2017,0
"17970",1019000,"Powiat zduńskowolski",2017,0
"17971",1020000,"Powiat zgierski",2017,4019
"17972",1021000,"Powiat brzeziński",2017,0
"17973",1061000,"Powiat m.Łódź",2017,4668
"17974",1062000,"Powiat m.Piotrków Trybunalski",2017,0
"17975",1063000,"Powiat m.Skierniewice",2017,0
"17976",1201000,"Powiat bocheński",2017,4130
"17977",1202000,"Powiat brzeski",2017,0
"17978",1203000,"Powiat chrzanowski",2017,0
"17979",1204000,"Powiat dąbrowski",2017,0
"17980",1205000,"Powiat gorlicki",2017,0
"17981",1206000,"Powiat krakowski",2017,4202
"17982",1207000,"Powiat limanowski",2017,0
"17983",1208000,"Powiat miechowski",2017,0
"17984",1209000,"Powiat myślenicki",2017,0
"17985",1210000,"Powiat nowosądecki",2017,4600
"17986",1211000,"Powiat nowotarski",2017,5872
"17987",1212000,"Powiat olkuski",2017,0
"17988",1213000,"Powiat oświęcimski",2017,3506
"17989",1214000,"Powiat proszowicki",2017,0
"17990",1215000,"Powiat suski",2017,0
"17991",1216000,"Powiat tarnowski",2017,0
"17992",1217000,"Powiat tatrzański",2017,8876
"17993",1218000,"Powiat wadowicki",2017,3713
"17994",1219000,"Powiat wielicki",2017,3764
"17995",1261000,"Powiat m.Kraków",2017,6998
"17996",1262000,"Powiat m.Nowy Sącz",2017,0
"17997",1263000,"Powiat m.Tarnów",2017,2980
"17998",1401000,"Powiat białobrzeski",2017,0
"17999",1402000,"Powiat ciechanowski",2017,0
"18000",1403000,"Powiat garwoliński",2017,0
"18001",1404000,"Powiat gostyniński",2017,0
"18002",1405000,"Powiat grodziski",2017,3661
"18003",1406000,"Powiat grójecki",2017,2942
"18004",1407000,"Powiat kozienicki",2017,0
"18005",1408000,"Powiat legionowski",2017,3744
"18006",1409000,"Powiat lipski",2017,0
"18007",1410000,"Powiat łosicki",2017,0
"18008",1411000,"Powiat makowski",2017,0
"18009",1412000,"Powiat miński",2017,3227
"18010",1413000,"Powiat mławski",2017,0
"18011",1414000,"Powiat nowodworski",2017,3790
"18012",1415000,"Powiat ostrołęcki",2017,0
"18013",1416000,"Powiat ostrowski",2017,0
"18014",1417000,"Powiat otwocki",2017,3520
"18015",1418000,"Powiat piaseczyński",2017,4851
"18016",1419000,"Powiat płocki",2017,0
"18017",1420000,"Powiat płoński",2017,0
"18018",1421000,"Powiat pruszkowski",2017,4730
"18019",1422000,"Powiat przasnyski",2017,0
"18020",1423000,"Powiat przysuski",2017,0
"18021",1424000,"Powiat pułtuski",2017,0
"18022",1425000,"Powiat radomski",2017,0
"18023",1426000,"Powiat siedlecki",2017,0
"18024",1427000,"Powiat sierpecki",2017,0
"18025",1428000,"Powiat sochaczewski",2017,0
"18026",1429000,"Powiat sokołowski",2017,0
"18027",1430000,"Powiat szydłowiecki",2017,0
"18028",1432000,"Powiat warszawski zachodni",2017,4377
"18029",1433000,"Powiat węgrowski",2017,0
"18030",1434000,"Powiat wołomiński",2017,3749
"18031",1435000,"Powiat wyszkowski",2017,0
"18032",1436000,"Powiat zwoleński",2017,0
"18033",1437000,"Powiat żuromiński",2017,2940
"18034",1438000,"Powiat żyrardowski",2017,4488
"18035",1461000,"Powiat m.Ostrołęka",2017,3784
"18036",1462000,"Powiat m.Płock",2017,4429
"18037",1463000,"Powiat m.Radom",2017,4005
"18038",1464000,"Powiat m.Siedlce",2017,3833
"18039",1465000,"Powiat m. st. Warszawa",2017,8089
"18040",1601000,"Powiat brzeski",2017,0
"18041",1602000,"Powiat głubczycki",2017,0
"18042",1603000,"Powiat kędzierzyńsko-kozielski",2017,0
"18043",1604000,"Powiat kluczborski",2017,3066
"18044",1605000,"Powiat krapkowicki",2017,3383
"18045",1606000,"Powiat namysłowski",2017,0
"18046",1607000,"Powiat nyski",2017,3150
"18047",1608000,"Powiat oleski",2017,0
"18048",1609000,"Powiat opolski",2017,0
"18049",1610000,"Powiat prudnicki",2017,0
"18050",1611000,"Powiat strzelecki",2017,0
